index_;cust_id;activated_date;last_payment_date;balance;balance_frequency;purchases;oneoff_purchases;installments_purchases;cash_advance;purchases_frequency;oneoff_purchases_frequency;purchases_installments_frequency;cash_advance_frequency;cash_advance_trx;purchases_trx;credit_limit;payments;minimum_payments;prc_full_payment;tenure;fraud
182;C10187;11/10/2019;27/05/2020;0;0;23;0;23;0;0.083333;0;0.083333;0;0;1;5000;0;;0;12;0
183;C10188;11/10/2019;25/10/2020;2881253586;1;117;0;117;1766149486;0.25;0;0.166667;0.75;28;3;4500;1730183238;931618475;0.166667;12;0
184;C10189;11/10/2019;19/06/2020;5465999;0.090909;196.81;173;23.81;0;0.083333;0.083333;0.083333;0;0;3;12000;0;;0;12;0
185;C10190;11/10/2019;27/10/2020;117442684;1;653.73;493;160.73;0;0.666667;0.416667;0.416667;0;0;15;10000;441588141;136827952;0;12;0
186;C10191;11/10/2019;3/08/2020;168522709;0.818182;2009.05;0;2009.05;0;0.833333;0;0.75;0;0;22;1200;2612760497;197638558;0.142857;12;0
187;C10192;11/10/2019;27/05/2020;1706014379;1;147.78;0;147.78;1657090283;0.166667;0;0.166667;0.25;4;2;6000;1186062765;374595505;0;12;0
188;C10193;11/10/2019;12/05/2020;874583247;1;516.54;159.07;357.47;0;1;0.333333;0.916667;0;0;30;900;579749308;693894717;0;12;0
189;C10194;11/10/2019;6/11/2020;861001207;1;969.56;969.56;0;446233197;0.416667;0.416667;0;0.083333;1;6;2400;0;;0;12;0
190;C10196;12/10/2019;18/10/2020;966251742;1;311.45;311.45;0;;0.333333;0.333333;0;0.083333;1;15;1500;277522439;286299328;0;12;0
191;C10197;12/10/2019;20/05/2020;38615644;0.727273;280.4;280.4;0;0;0.25;0.25;0;0;0;3;6150;254392984;5579974;0.090909;12;0
192;C10198;12/10/2019;18/08/2020;189687964;1;66.14;66.14;0;0;0.083333;0.083333;0;0;0;2;6000;0;;0;12;0
193;C10199;12/10/2019;12/08/2020;40417255;0.363636;79.2;79.2;0;1631576375;0.083333;0.083333;0;0.083333;1;1;4000;1647880773;24815878;0.083333;12;0
194;C10200;12/10/2019;17/05/2020;5462897068;1;1453.32;0;1453.32;0;0.5;0;0.5;0;0;18;16500;1382269127;1755253802;0;12;0
195;C10201;12/10/2019;1/07/2020;3983923705;1;756.54;756.54;0;0;0.5;0.5;0;0;0;15;4000;1110870941;1431201171;0;12;0
196;C10202;12/10/2019;6/06/2020;5588846272;1;3507.35;603.75;2903.6;0;0.916667;0.166667;0.833333;0;0;34;11500;1412597253;1825176503;0;12;0
197;C10203;12/10/2019;19/10/2020;281170378;0.818182;3163.69;56.8;3106.89;0;0.75;0.083333;0.666667;0;0;36;8000;2422911622;187046284;0.888889;12;0
198;C10204;12/10/2019;6/07/2020;130251538;0.909091;1343.19;1082.79;260.4;0;1;1;0.583333;0;0;33;15000;104355929;182429461;0.545455;12;0
199;C10205;12/10/2019;14/05/2020;1973814964;1;873;873;0;0;0.166667;0.166667;0;0;0;5;8000;541722532;762682834;0;12;0
200;C10206;12/10/2019;12/07/2020;5698539876;1;47.55;0;47.55;203952804;0.166667;0;0.166667;0.75;14;2;6000;2976579866;3463174962;0;12;0
201;C10207;12/10/2019;26/06/2020;43103899;0.454545;370;370;0;0;0.166667;0.166667;0;0;0;2;23000;1212054219;68725483;0;12;0
202;C10208;12/10/2019;10/09/2020;566546048;0.909091;405.75;313.75;92;1044651618;0.5;0.166667;0.416667;0.333333;6;12;2000;1249835142;313052687;0;12;0
203;C10209;12/10/2019;6/05/2020;24527253;0.909091;261.64;0;261.64;0;0.833333;0;0.833333;0;0;10;4000;376758504;16978292;0.818182;12;0
204;C10211;12/10/2019;14/09/2020;8350145568;1;1989.28;842.8;1146.48;893757903;0.333333;0.166667;0.166667;0.083333;2;8;14000;4720900413;2557044576;0;12;0
205;C10212;12/10/2019;29/09/2020;4559779234;1;10848.5;8208;2640.5;0;1;0.666667;1;0;0;123;7500;9423715495;2925275522;0;12;0
206;C10213;12/10/2019;7/08/2020;267713;0.090909;43.39;0;43.39;0;0.083333;0;0.083333;0;0;1;4000;130107234;29700051;0.090909;12;0
207;C10214;12/10/2019;13/09/2020;1570682346;1;645.32;645.32;0;1665331678;0.166667;0.166667;0;0.416667;9;2;1800;2591391006;808217224;0;12;0
208;C10215;12/10/2019;19/05/2020;7201736985;1;987.1;862.1;125;5468620604;0.333333;0.333333;0.083333;0.25;16;9;10500;1941541158;2391987571;0;12;0
209;C10216;12/10/2019;21/07/2020;6467885013;1;1464.14;978.71;485.43;394786784;0.833333;0.583333;0.666667;0.416667;10;23;11500;1658563509;1887413517;0;12;0
210;C10217;12/10/2019;24/08/2020;64080909;0.454545;927;600;327;0;0.25;0.083333;0.166667;0;0;4;5000;126016384;5904439;0.222222;12;0
211;C10218;12/10/2019;4/06/2020;5635860679;1;393.62;153.72;239.9;5933467329;0.916667;0.916667;0.166667;0.75;24;15;10000;1919630466;1731549385;0;12;0
212;C10219;12/10/2019;16/06/2020;367050596;1;965.5;876.13;89.37;0;0.5;0.5;0.083333;0;0;9;7500;1034932404;941496383;0;12;0
213;C10220;12/10/2019;26/05/2020;2458376257;0.818182;0;0;0;102275984;0;0;0;0.083333;1;0;7500;454363481;64720869;0;12;0
214;C10221;12/10/2019;17/06/2020;768004936;1;336.41;336.41;0;0;0.75;0.75;0;0;0;9;6000;947696134;217027653;0;12;0
215;C10222;12/10/2019;8/08/2020;75647479;0.727273;540;0;540;0;0.25;0;0.166667;0;0;3;4000;548967281;48659935;0;12;0
216;C10223;12/10/2019;23/05/2020;2433254;0.181818;36;0;36;0;0.166667;0;0.083333;0;0;2;7500;0;;0;12;0
217;C10224;12/10/2019;9/05/2020;1121730896;1;878.52;103.1;775.42;197648111;1;0.166667;0.916667;0.083333;1;39;1500;542836917;471496776;0;12;0
218;C10226;12/10/2019;25/10/2020;756809;0.545455;144.26;67.08;77.18;0;0.333333;0.083333;0.166667;0;0;7;11500;134710832;75515008;0.111111;12;0
219;C10227;12/10/2019;5/11/2020;2053441598;1;493.85;441.35;52.5;173833378;0.5;0.333333;0.25;0.833333;16;10;2000;2795059574;2661324808;0;12;0
220;C10228;12/10/2019;21/06/2020;2422311938;1;4490.69;3456.25;1034.44;188783221;1;0.916667;1;0.083333;1;52;8500;5763666926;582589765;0;12;0
221;C10229;12/10/2019;20/05/2020;9047621884;1;11188.62;6099.16;5089.46;0;1;0.75;1;0;0;151;10000;1199441815;8517258683;0;12;0
222;C10230;12/10/2019;31/10/2020;3061213971;1;1829.2;1792.7;36.5;0;1;1;0.083333;0;0;17;7000;971234118;985954762;0;12;0
223;C10231;12/10/2019;26/07/2020;41642389;0.857143;75.99;75.99;0;0;0.142857;0.142857;0;0;0;1;2700;69163384;99401747;0;7;0
224;C10232;12/10/2019;24/04/2020;5431622968;1;1824.16;1598.56;225.6;0;1;0.916667;0.75;0;0;23;14500;1508016452;1370519926;0;12;0
225;C10233;12/10/2019;16/06/2020;6571484039;1;9325.22;9325.22;0;0;0.333333;0.333333;0;0;0;5;8500;1103672668;1824680131;0;12;0
226;C10234;12/10/2019;21/08/2020;28461629;1;100;100;0;0;0.083333;0.083333;0;0;0;1;4000;125769169;104857518;0;12;0
227;C10235;13/10/2019;11/07/2020;4178625215;1;1431.89;430.69;1001.2;0;1;0.416667;0.833333;0;0;39;4000;2384542045;386870983;0;12;0
228;C10236;13/10/2019;28/09/2020;3019019487;1;2260.41;1356.33;904.08;0;0.833333;0.416667;0.75;0;0;25;8500;2187930651;739224894;0;12;0
229;C10237;13/10/2019;25/07/2020;1045584;0.333333;0;0;0;466643895;0;0;0;0.111111;1;0;1200;1068581252;25537;0.5;9;0
230;C10238;13/10/2019;12/09/2020;2723369217;0.909091;10410.49;1158.84;9251.65;0;0.75;0.666667;0.583333;0;0;41;19500;9695650901;726696049;0.363636;12;0
231;C10239;13/10/2019;11/09/2020;1070999446;1;990.7;482;508.7;0;0.75;0.25;0.583333;0;0;13;1400;505317328;438324017;0;12;0
232;C10240;13/10/2019;14/08/2020;279608696;1;3034.92;0;3034.92;0;1;0;1;0;0;12;2900;2928909865;2733317012;0.083333;12;0
233;C10241;13/10/2019;2/06/2020;1255901821;1;1038.81;1038.81;0;1092634704;0.916667;0.916667;0;0.083333;1;21;5700;1215454299;422331098;0;12;0
234;C10242;13/10/2019;24/04/2020;2229857287;1;45.65;45.65;0;0;0.083333;0.083333;0;0;0;1;2500;5427463;628211031;0;12;0
235;C10243;13/10/2019;26/05/2020;2363489077;1;2641.98;1386.3;1255.68;263884743;0.833333;0.666667;0.75;0.083333;1;41;3000;1839928884;1075456585;0;12;0
236;C10244;13/10/2019;14/08/2020;4014388265;1;1189.52;1189.52;0;0;1;1;0;0;0;12;8000;0;;0;12;0
237;C10245;13/10/2019;26/09/2020;7623224897;1;300;0;300;2800728343;0.5;0;0.416667;0.25;3;6;12000;1975974183;1774584333;0;12;0
238;C10246;13/10/2019;30/09/2020;3421571922;1;126.69;42.88;83.81;154341344;0.333333;0.083333;0.25;0.083333;1;5;10500;2515435738;975504012;0;12;0
239;C10247;13/10/2019;4/11/2020;48898611;0.545455;247.09;0;247.09;182357669;0.5;0;0.416667;0.166667;3;7;5500;409594792;69921472;0;12;0
240;C10248;13/10/2019;7/10/2020;1874716289;1;301.1;83;218.1;0;0.583333;0.166667;0.333333;0;0;10;1950;586974046;1089040271;0;12;0
241;C10249;13/10/2019;22/09/2020;3215511032;0.818182;1112.2;1112.2;0;7616064965;0.25;0.25;0;0.25;4;4;7200;0;;0;12;0
242;C10250;13/10/2019;8/06/2020;237235398;0.636364;2410.07;1670.5;739.57;0;0.5;0.083333;0.333333;0;0;15;4000;3773727455;169879335;1;12;0
243;C10251;13/10/2019;4/09/2020;1272927288;1;5350.19;4783.34;566.85;0;1;1;0.916667;0;0;101;8000;5825602115;318305326;0.166667;12;0
244;C10252;13/10/2019;15/08/2020;558476701;1;630.03;630.03;0;0;0.090909;0.090909;0;0;0;1;5500;426092563;213369694;0;11;0
245;C10253;13/10/2019;15/08/2020;2814207626;1;3197.24;2080.02;1117.22;0;1;0.666667;1;0;0;49;3000;3574480603;1328897516;0;12;0
246;C10254;13/10/2019;28/05/2020;8061012;0.363636;133;0;133;0;0.25;0;0.166667;0;0;3;3000;13061272;41436595;0.181818;12;0
247;C10255;13/10/2019;7/08/2020;435862142;1;1646.16;1023.42;622.74;0;1;0.583333;0.75;0;0;33;12000;1055835407;236619362;0;12;0
248;C10256;13/10/2019;18/07/2020;6390383;1;79.66;0;79.66;0;1;0;1;0;0;12;1500;75896288;75967742;0;12;0
249;C10257;13/10/2019;28/04/2020;961221512;1;319.92;0;319.92;134395704;1;0;1;0.416667;12;12;12000;1099389211;2501560923;0;12;0
250;C10258;13/10/2019;30/06/2020;7938559134;1;3677.52;3543.73;133.79;0;1;1;0.5;0;0;98;12500;2657856602;1912298544;0;12;0
251;C10259;13/10/2019;13/09/2020;2344478291;1;1041.63;1041.63;0;4003968939;0.25;0.25;0;0.333333;6;14;4000;3033665478;71670488;0;12;0
252;C10260;13/10/2019;22/06/2020;99648222;1;675.96;0;675.96;0;1;0;1;0;0;12;1000;1851602411;1382292833;0.083333;12;0
253;C10261;14/10/2019;23/06/2020;19508047;1;193.14;0;193.14;0;0.416667;0;0.416667;0;0;5;2000;22046377;71965063;0.25;12;0
254;C10262;14/10/2019;8/09/2020;185640313;1;1703.23;1703.23;0;0;1;1;0;0;0;13;11500;1449039414;183298253;1;12;0
255;C10263;14/10/2019;24/08/2020;5335302925;1;0;0;0;468958688;0;0;0;0.166667;2;0;6000;1350318606;1249937085;0;12;0
256;C10265;14/10/2019;21/09/2020;22189283;0.363636;234.16;0;234.16;0;0.363636;0;0.272727;0;0;4;1500;479910499;149977816;0.5;11;0
257;C10266;14/10/2019;26/10/2020;5871769;0.818182;29.68;29.68;0;0;0.083333;0.083333;0;0;0;1;10000;76943584;75595199;0;12;0
258;C10267;14/10/2019;25/08/2020;1049496471;1;1322.67;1096.71;225.96;774260436;0.833333;0.75;0.416667;0.25;6;28;11000;80238543;229655091;0;12;0
259;C10269;14/10/2019;20/07/2020;5570190127;1;1607.88;0;1607.88;0;1;0;1;0;0;84;13500;1583411686;2216638394;0;12;0
260;C10270;14/10/2019;2/07/2020;1668591831;1;0;0;0;1716941235;0;0;0;0.166667;5;0;1800;2166981163;568063083;0.083333;12;0
261;C10271;14/10/2019;13/09/2020;2224590946;0.818182;3183;3183;0;0;0.166667;0.166667;0;0;0;2;9000;3823346244;629080506;0;12;0
262;C10272;14/10/2019;31/08/2020;2903781184;1;3014.23;1340.34;1673.89;103610197;1;0.833333;1;0.083333;1;93;4500;1350370286;655633916;0;12;0
263;C10273;14/10/2019;9/06/2020;2041480046;1;7323.38;4944.88;2378.5;191331735;1;0.833333;0.75;0.083333;1;81;3000;3792095079;1737893866;0.083333;12;0
264;C10274;14/10/2019;23/06/2020;7755698607;1;8533.54;4072.76;4460.78;754030735;1;0.5;0.833333;0.5;12;72;10000;4758209146;7256951816;0;6;1
265;C10275;14/10/2019;24/10/2020;614263149;0.727273;408.93;74.8;334.13;0;0.5;0.083333;0.5;0;0;10;9000;2161153147;312343947;0;12;0
266;C10276;14/10/2019;30/10/2020;8097334733;1;3999.92;200;3799.92;0;1;0.083333;1;0;0;14;7500;5624074339;9952672511;0;12;0
267;C10277;14/10/2019;24/10/2020;108233027;1;2980.46;657.78;2322.68;0;1;0.5;1;0;0;50;6000;1116967993;289439818;0;12;0
268;C10278;14/10/2019;23/07/2020;273466412;1;560.73;560.73;0;0;0.916667;0.916667;0;0;0;11;7500;717798364;670049653;0;12;0
269;C10279;14/10/2019;26/09/2020;80708806;1;569.9;569.9;0;0;0.166667;0.166667;0;0;0;3;9500;634000055;92012927;0.083333;12;0
270;C10280;14/10/2019;15/06/2020;2554525229;1;6186.77;6099.08;87.69;1898690655;0.916667;0.75;0.25;0.083333;1;38;10950;1119892613;60836886;0.083333;12;0
271;C10281;14/10/2019;27/09/2020;535947221;1;4550.81;3016.98;1533.83;438469118;1;0.916667;1;0.083333;1;99;8500;4317191232;20873456;0.916667;12;0
272;C10282;14/10/2019;30/05/2020;3905365959;1;150.8;150.8;0;165919931;0.166667;0.166667;0;0.416667;5;2;7500;990524408;989783286;0;12;0
273;C10283;14/10/2019;24/08/2020;156278339;1;1385.1;1005.1;380;0;1;0.5;0.75;0;0;21;14000;1280473571;193369942;0.833333;12;0
274;C10284;14/10/2019;5/08/2020;5131319584;1;32539.78;26547.43;5992.35;0;1;1;1;0;0;98;11500;2665234432;1971129435;0.083333;12;1
275;C10285;14/10/2019;30/08/2020;5265763713;1;410.24;44.71;365.53;1545297758;0.916667;0.083333;0.916667;0.333333;13;21;16500;120053074;1055547896;0.083333;12;0
276;C10286;14/10/2019;29/08/2020;2564117;0.181818;47.95;47.95;0;0;0.083333;0.083333;0;0;0;1;1500;294507498;86245988;0;12;0
277;C10287;14/10/2019;8/09/2020;1873084577;1;126.57;126.57;0;181139378;0.25;0.25;0;0.083333;1;4;2100;483557464;524426392;0;12;0
278;C10288;14/10/2019;13/09/2020;32124999;0.272727;380.89;380.89;0;0;0.083333;0.083333;0;0;0;1;5700;0;;0;12;0
279;C10289;14/10/2019;18/07/2020;1473495809;1;414;0;414;0;0.75;0;0.666667;0;0;9;10500;586394034;570250342;0.5;12;0
280;C10290;14/10/2019;6/08/2020;150482705;1;2010;630;1380;1189292764;1;0.166667;1;0.083333;1;14;8500;859829946;479831475;0;12;0
281;C10291;14/10/2019;20/06/2020;7645108427;1;4693.15;4332.65;360.5;0;0.5;0.416667;0.333333;0;0;12;13500;478664868;1741158024;0;12;0
282;C10292;14/10/2019;29/05/2020;112933758;1;498.96;0;498.96;72259355;1;0;1;0.083333;1;12;1000;829505486;1623389428;0;12;0
283;C10293;14/10/2019;8/07/2020;668956687;1;224.2;148.12;76.08;;0.583333;0.083333;0.416667;0;0;9;9500;568336995;272270427;0;12;0
284;C10294;14/10/2019;17/08/2020;2302184366;1;2856.57;922.84;1933.73;0;1;0.25;1;0;0;62;2500;2914419813;2173680619;0;12;0
285;C10295;14/10/2019;10/09/2020;272711518;0.818182;0;0;0;682156051;0;0;0;0.083333;2;0;3000;2755877257;144621645;0.181818;12;0
286;C10296;14/10/2019;23/09/2020;4246430225;1;0;0;0;9270408108;0;0;0;0.666667;16;0;7000;6010525656;1793262654;0.083333;12;0
287;C10297;14/10/2019;1/07/2020;2420761135;1;0;0;0;567233798;0;0;0;0.083333;2;0;3000;871713321;609206784;0;12;0
288;C10298;14/10/2019;11/09/2020;2935324966;1;409.63;351.87;57.76;1876241162;0.583333;0.583333;0.083333;0.25;4;12;5000;58013865;1114588285;0;12;0
289;C10299;14/10/2019;28/04/2020;83148283;0.636364;843.34;843.34;0;0;0.5;0.5;0;0;0;17;6500;1024267592;122850835;0.5;12;0
290;C10300;14/10/2019;2/09/2020;5469851311;1;0;0;0;512792701;0;0;0;0.166667;3;0;6000;1362966798;2019027883;0;12;0
291;C10301;14/10/2019;24/09/2020;280142117;1;2236.49;758.52;1477.97;0;1;1;0.666667;0;0;34;10000;1986838064;233614975;1;12;0
292;C10302;14/10/2019;30/08/2020;5790930626;1;464.51;399.41;65.1;2516727082;0.416667;0.25;0.166667;0.166667;6;10;6000;1515594331;2092915898;0;12;0
293;C10303;14/10/2019;19/08/2020;3605714046;1;1779;1779;0;0;0.166667;0.166667;0;0;0;2;5000;85605828;761012234;0;12;0
294;C10304;15/10/2019;30/05/2020;3992261885;1;0;0;0;348834361;0;0;0;0.583333;9;0;4000;1057678259;1229820066;0;12;0
295;C10305;15/10/2019;11/06/2020;41833264;1;456.36;0;456.36;0;1;0;0.916667;0;0;14;6000;370996177;163287618;0.333333;12;0
296;C10306;15/10/2019;25/09/2020;635090434;0.818182;5758.71;2252.37;3506.34;0;0.75;0.25;0.75;0;0;48;2900;794357021;197416104;1;12;0
297;C10307;15/10/2019;13/07/2020;15211681;1;245.98;245.98;0;279267597;0.166667;0.166667;0;0.25;3;2;6000;2261523522;388258009;0;12;0
298;C10308;15/10/2019;21/06/2020;5547092593;1;0;0;0;3298958165;0;0;0;0.083333;2;0;12000;1786142816;1351998523;0;12;0
299;C10309;15/10/2019;1/09/2020;2503107213;1;733.9;733.9;0;0;1;1;0;0;0;13;3000;1620193277;857535876;0;12;0
300;C10310;15/10/2019;8/11/2020;191450711;1;1641.07;1641.07;0;380972341;0.666667;0.666667;0;0.083333;1;15;500;1583918811;137046292;0.636364;12;0
301;C10311;15/10/2019;30/10/2020;362170204;1;674.73;674.73;0;1684957411;0.25;0.25;0;0.166667;8;12;4000;1139058595;1403477006;0;12;0
302;C10312;15/10/2019;15/05/2020;2762479434;1;2702.47;1526.31;1176.16;0;1;0.25;1;0;0;27;11000;7596768364;1013086448;0.083333;12;0
303;C10313;15/10/2019;11/10/2020;4338606862;1;0;0;0;1817569093;0;0;0;0.083333;4;0;8000;8019800702;964118618;0;12;0
304;C10314;15/10/2019;15/06/2020;388873921;0.727273;1579.15;1462.35;116.8;0;0.583333;0.5;0.25;0;0;15;2700;451600059;199955286;0;12;0
305;C10315;15/10/2019;16/06/2020;9261310686;1;0;0;0;8603045938;0;0;0;0.416667;10;0;11000;1933413908;2576552758;0;12;0
306;C10316;15/10/2019;13/09/2020;208131845;1;2161.38;451.5;1709.88;0;1;0.166667;1;0;0;41;4500;2059879468;16505215;1;12;0
307;C10317;15/10/2019;7/11/2020;169088238;1;1482.19;446.07;1036.12;0;1;0.583333;0.666667;0;0;26;6000;1289570234;173686552;0.666667;12;0
308;C10318;15/10/2019;24/07/2020;133911556;1;1446.05;544.45;901.6;0;1;0.083333;1;0;0;16;3500;1364121036;186240772;0.833333;12;0
309;C10319;15/10/2019;20/10/2020;161334907;0.909091;0;0;0;1606322681;0;0;0;0.181818;3;0;4500;312433361;648139459;0;11;0
310;C10320;15/10/2019;12/06/2020;566908563;1;397.06;303.7;93.36;0;0.666667;0.166667;0.583333;0;0;12;2100;0;;0;12;0
311;C10321;15/10/2019;7/09/2020;53208422;1;498.17;459.02;39.15;0;0.916667;0.916667;0.083333;0;0;14;15000;611606459;16294308;0.909091;12;0
312;C10322;15/10/2019;8/10/2020;1329967543;1;2009.12;1296.68;712.44;1763794583;1;1;1;0.25;10;36;2500;2715972095;956330023;0;12;0
313;C10323;15/10/2019;30/08/2020;515904786;1;5359.02;2399.78;2959.24;0;1;1;1;0;0;60;6000;0;;0;12;0
314;C10324;15/10/2019;14/10/2020;927041961;1;0;0;0;402974164;0;0;0;0.333333;5;0;1000;719974244;339553093;0;12;0
315;C10325;15/10/2019;24/06/2020;1872767651;1;0;0;0;3394509419;0;0;0;0.166667;3;0;5500;1151721386;627015802;0;12;0
316;C10326;15/10/2019;1/11/2020;185396312;1;0;0;0;842456926;0;0;0;0.363636;7;0;1000;117542764;1376915;0;11;0
317;C10327;15/10/2019;11/09/2020;4823822993;0.857143;0;0;0;6481300951;0;0;0;0.142857;4;0;7000;86362306;1148631716;0;7;0
318;C10328;15/10/2019;14/06/2020;994105777;1;126.2;126.2;0;0;0.833333;0.833333;0;0;0;10;1950;314302968;417290247;0;12;0
319;C10329;15/10/2019;19/09/2020;40089221;1;225;0;225;0;1;0;1;0;0;12;1500;325578502;286122587;0.166667;12;0
320;C10330;15/10/2019;25/04/2020;0.478714;0.090909;734.97;159;575.97;0;0.833333;0.083333;0.75;0;0;16;6000;1159135064;;0;12;0
321;C10331;15/10/2019;22/07/2020;473237354;1;14.95;0;14.95;2173356068;0.083333;0;0.083333;0.416667;11;1;5700;1289284068;1172289863;0;12;0
322;C10332;15/10/2019;1/10/2020;9206811696;1;874.98;350;524.98;4653693195;0.75;0.083333;0.666667;0.333333;9;16;12500;2055100879;2199077716;0;12;0
323;C10333;15/10/2019;5/09/2020;6719376505;1;0;0;0;2443262416;0;0;0;0.333333;7;0;7500;1493089193;2488976669;0;12;0
324;C10334;15/10/2019;5/09/2020;2233074041;1;445.2;445.2;0;0;0.166667;0.166667;0;0;0;4;8000;1042991769;579587654;0;12;0
325;C10335;15/10/2019;31/05/2020;1867649838;1;0;0;0;3264573342;0;0;0;0.666667;9;0;4500;476162309;401970276;0;12;0
326;C10336;15/10/2019;10/10/2020;57842746;1;689.34;0;689.34;0;1;0;1;0;0;24;1500;453842413;14828357;0.333333;12;0
327;C10337;15/10/2019;15/10/2020;4194033835;0.727273;2006.87;420.6;1586.27;0;0.666667;0.083333;0.666667;0;0;26;21000;1971409728;1479309409;0.1;12;0
328;C10338;15/10/2019;7/09/2020;2459862339;1;678;678;0;;1;1;0;0.25;4;12;2500;192631853;1933173023;0;12;0
329;C10339;15/10/2019;24/07/2020;850630114;1;0.05;0.05;0;1700634586;0.083333;0.083333;0;0.333333;7;1;1000;1084281127;367409536;0;12;0
330;C10340;15/10/2019;27/05/2020;353198215;1;3085.69;3032.97;52.72;0;1;1;0.083333;0;0;21;8500;2690525687;19266679;1;12;0
331;C10341;15/10/2019;29/04/2020;2669160638;1;0;0;0;142141325;0;0;0;0.166667;2;0;3000;642777061;1122076137;0;12;0
332;C10342;15/10/2019;21/06/2020;92440743;0.909091;1080;1080;0;0;0.75;0.75;0;0;0;12;6000;1077058667;169005281;1;12;0
333;C10343;16/10/2019;26/06/2020;706675991;1;2721.16;2417.41;303.75;0;1;0.5;1;0;0;32;6500;4952900653;280821958;0.083333;12;0
334;C10344;16/10/2019;2/09/2020;361319366;1;3095.96;1383.56;1712.4;0;1;0.916667;0.833333;0;0;32;14000;4003782858;197186568;0.583333;12;0
335;C10345;16/10/2019;22/08/2020;2324086254;0.909091;0;0;0;1600758078;0;0;0;0.909091;13;0;2300;2147890523;2077873573;0;11;0
336;C10346;16/10/2019;20/10/2020;2922487907;1;71.07;0;71.07;3595158425;0.25;0;0.166667;0.166667;9;3;9500;9226751112;797250949;0;12;0
337;C10347;16/10/2019;15/09/2020;98364739;0.181818;65;0;65;0;0.166667;0;0.166667;0;0;2;1200;718794328;53655347;0;12;0
338;C10348;16/10/2019;1/10/2020;498208616;1;4786.61;4397.64;388.97;0;0.916667;0.833333;0.5;0;0;61;9000;3805669705;163459999;1;12;0
339;C10349;16/10/2019;17/05/2020;1693339;0.454545;174.42;0;174.42;0;0.333333;0;0.25;0;0;5;2500;34708638;149301101;0.75;12;0
340;C10350;16/10/2019;12/06/2020;3355631092;1;242.88;0;242.88;0;1;0;1;0;0;12;13500;6084115091;890639118;0.090909;12;0
341;C10351;16/10/2019;5/08/2020;907982017;1;216.94;216.94;0;1011997944;0.166667;0.166667;0;0.166667;5;3;3200;22202316;300210049;0;12;0
342;C10352;16/10/2019;5/07/2020;1132386178;0.454545;2246.3;2246.3;0;1404807181;0.333333;0.333333;0;0.416667;20;8;6000;320486122;406790252;0.8;12;0
343;C10353;16/10/2019;23/07/2020;12546691;1;361.73;361.73;0;198686744;0.166667;0.166667;0;0.083333;1;2;1500;535606816;43268808;0;12;0
344;C10354;16/10/2019;20/10/2020;80336636;0.6;330;330;0;0;0.1;0.1;0;0;0;1;1800;345330572;85297166;0;10;0
345;C10355;16/10/2019;25/06/2020;260838885;1;2854.11;1797.96;1056.15;0;1;0.833333;0.916667;0;0;51;9500;2437332725;176283228;1;12;0
346;C10356;16/10/2019;31/05/2020;17356961;0.454545;390;90;300;0;0.5;0.083333;0.5;0;0;7;2000;302454171;74667401;0;12;0
347;C10357;16/10/2019;27/05/2020;1897672025;1;422.18;422.18;0;0;1;1;0;0;0;12;5500;2961632199;44030634;0;12;0
348;C10358;16/10/2019;28/04/2020;1032241153;1;1005.52;464.5;541.02;0;1;0.5;0.833333;0;0;33;3000;1866265366;237328382;0;12;0
349;C10359;16/10/2019;10/05/2020;3536601227;1;2132.93;959.1;1173.83;5340016172;1;0.333333;1;0.75;20;74;11000;8251146946;834025674;0;12;0
350;C10360;16/10/2019;2/09/2020;21580264;0.909091;284.72;0;284.72;0;0.666667;0;0.666667;0;0;16;5000;344161416;155792859;0.8;12;0
351;C10361;16/10/2019;18/08/2020;4211539631;1;0;0;0;455581546;0;0;0;0.083333;1;0;10500;1288287239;1164178674;0;12;0
352;C10362;16/10/2019;22/06/2020;1732715258;1;3244.16;2480.85;763.31;0;1;0.666667;0.5;0;0;29;11500;5674185857;563827502;0;12;0
353;C10364;16/10/2019;19/05/2020;8939461145;1;2490.17;905.17;1585;5309949725;0.5;0.166667;0.416667;0.5;11;8;9500;3957017497;495158548;0;12;0
354;C10365;16/10/2019;13/08/2020;36567901;0.090909;1098.31;1098.31;0;0;0.083333;0.083333;0;0;0;1;4800;0;;0;12;0
355;C10366;16/10/2019;4/06/2020;41754778;0.181818;636.15;636.15;0;0;0.166667;0.166667;0;0;0;5;8500;918414211;57150516;0.181818;12;0
356;C10367;16/10/2019;3/06/2020;1937246177;1;3018.93;1702.62;1316.31;0;1;1;1;0;0;99;5000;3909837604;44412429;0.166667;12;0
357;C10368;16/10/2019;26/09/2020;99955082;1;1222.97;202.97;1020;0;1;0.25;1;0;0;16;19500;1142077891;185657751;1;12;0
358;C10369;16/10/2019;27/07/2020;5135604593;1;110.18;0;110.18;655199521;0.333333;0;0.333333;0.333333;17;4;6000;1716998424;2463472147;0;12;0
359;C10370;16/10/2019;22/06/2020;214896542;0.636364;0;0;0;1192015721;0;0;0;0.083333;1;0;3000;2298902197;214263752;0.2;12;0
360;C10371;17/10/2019;10/05/2020;1543287931;1;0;0;0;36481832;0;0;0;0.083333;1;0;1800;548589391;529340488;0;12;0
